"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","exposure","freq_lambda","claims","sev_mu","total_loss","severity","pure_premium"
245,"Logistics","Cargo_Van","Urban",11,34,22,0.79029956983868,0.167622538762784,1,12600,39723.7935414337,39723.7935414337,50264.2226536228
246,"Professional","Delivery_Truck","Rural",1,23,66,0.896498252172023,0.0519673141836557,0,6552,0,NA,0
247,"Logistics","Cargo_Van","Suburban",38,16,68,0.872627017088234,0.156374761462212,1,10500,3665.57250913406,3665.57250913406,4200.6177179401
248,"Healthcare","Delivery_Truck","Urban",27,33,59,0.732687116949819,0.150446309158891,0,12012,0,NA,0
249,"Healthcare","Light_Truck","Urban",29,13,28,0.870676257763989,0.125886726728806,0,8316,0,NA,0
250,"Professional","Light_Truck","Rural",10,34,21,0.586773018003441,0.0258766900939518,0,4536,0,NA,0
251,"Logistics","Cargo_Van","Suburban",39,33,35,0.664508023764938,0.120010149091948,0,10500,0,NA,0
252,"Construction","Delivery_Truck","Suburban",7,20,22,0.80749986867886,0.132373453472526,0,12740,0,NA,0
253,"Retail","Light_Truck","Rural",18,3,22,0.669074686360545,0.0455238416599715,0,5040,0,NA,0
254,"Logistics","Cargo_Van","Suburban",26,29,28,0.648809580365196,0.105366675851308,0,10500,0,NA,0
255,"Retail","Light_Truck","Urban",9,3,46,0.894114504219033,0.119498403488874,0,7560,0,NA,0
256,"Professional","Light_Truck","Suburban",39,1,35,0.709266036748886,0.057642050806582,0,5670,0,NA,0
257,"Construction","Cargo_Van","Rural",31,25,55,0.726138084079139,0.079955064437954,0,7840,0,NA,0
258,"Logistics","Light_Truck","Suburban",21,5,54,0.622661092202179,0.0870853803553968,0,9450,0,NA,0
259,"Retail","Cargo_Van","Urban",13,19,63,0.605696181883104,0.0935800601009396,0,8400,0,NA,0
260,"Healthcare","Light_Truck","Urban",2,21,51,0.704687178949825,0.0787699328630115,0,8316,0,NA,0
261,"Healthcare","Light_Truck","Urban",11,3,57,0.590356626431458,0.0724456134125363,0,8316,0,NA,0
262,"Healthcare","Delivery_Truck","Urban",1,34,21,0.593184261932038,0.0947344925518561,0,12012,0,NA,0
263,"Professional","Light_Truck","Urban",16,14,36,0.938077193801291,0.0939671925030754,0,6804,0,NA,0
264,"Healthcare","Cargo_Van","Urban",32,9,54,0.607637654524297,0.100077921700152,0,9240,0,NA,0
265,"Retail","Light_Truck","Urban",34,4,33,0.768201986327767,0.128597012511268,1,7560,3791.17856432943,3791.17856432943,4935.13246750686
266,"Retail","Light_Truck","Suburban",21,7,49,0.908722910913639,0.0907814188002725,0,6300,0,NA,0
267,"Logistics","Light_Truck","Urban",43,4,26,0.999767101136968,0.2513114562128,0,11340,0,NA,0
268,"Logistics","Light_Truck","Suburban",12,27,66,0.989670771523379,0.127192487556185,0,9450,0,NA,0
269,"Construction","Cargo_Van","Urban",34,23,42,0.574698218726553,0.138962029288081,0,11760,0,NA,0
270,"Retail","Light_Truck","Urban",34,39,70,0.961220531840809,0.160908317030151,0,7560,0,NA,0
271,"Healthcare","Delivery_Truck","Urban",25,32,50,0.952600546646863,0.192258605327003,0,12012,0,NA,0
272,"Construction","Cargo_Van","Urban",9,19,46,0.643413539743051,0.124210983847396,0,11760,0,NA,0
273,"Construction","Box_Truck","Suburban",43,40,65,0.727639894350432,0.176132512826466,0,14700,0,NA,0
274,"Construction","Box_Truck","Rural",33,10,37,0.975024056853727,0.152788219757093,1,11760,10593.1866846322,10593.1866846322,10864.5387877043
275,"Professional","Light_Truck","Suburban",16,32,39,0.68170389928855,0.0455241863944894,0,5670,0,NA,0
276,"Professional","Cargo_Van","Suburban",44,38,35,0.945463111391291,0.0886844398485031,0,6300,0,NA,0
277,"Healthcare","Light_Truck","Suburban",49,5,49,0.990216789301485,0.111488508307454,0,6930,0,NA,0
278,"Retail","Delivery_Truck","Urban",10,27,64,0.740287674940191,0.144356096613337,0,10920,0,NA,0
279,"Construction","Cargo_Van","Urban",36,26,59,0.729027603170834,0.179122082099074,0,11760,0,NA,0
280,"Retail","Box_Truck","Urban",39,37,59,0.777094039367512,0.210514775264659,1,12600,4331.75781791625,4331.75781791625,5574.30323547705
281,"Professional","Cargo_Van","Suburban",48,24,62,0.522659077891149,0.0504888669242849,0,6300,0,NA,0
282,"Construction","Box_Truck","Urban",43,15,55,0.546487960848026,0.19842431370431,0,17640,0,NA,0
283,"Logistics","Light_Truck","Rural",40,23,37,0.55630226014182,0.063785617147861,0,7560,0,NA,0
284,"Construction","Light_Truck","Urban",31,38,23,0.993031784892082,0.210875264680758,0,10584,0,NA,0
285,"Construction","Delivery_Truck","Urban",21,18,47,0.969841737300158,0.272898917250205,1,15288,27985.1799983616,27985.1799983616,28855.4090033974
286,"Logistics","Light_Truck","Suburban",8,12,45,0.672820299048908,0.0830798505265592,0,9450,0,NA,0
287,"Construction","Light_Truck","Suburban",3,36,65,0.638639352517202,0.0694903479473968,0,8820,0,NA,0
288,"Construction","Cargo_Van","Rural",42,28,64,0.610546440817416,0.073338838470988,0,7840,0,NA,0
289,"Construction","Delivery_Truck","Urban",18,4,43,0.969319395371713,0.265380264064868,0,15288,0,NA,0
290,"Professional","Cargo_Van","Suburban",25,24,43,0.791332391439937,0.0637022575109149,0,6300,0,NA,0
291,"Logistics","Light_Truck","Urban",21,21,51,0.627998194540851,0.131747741232725,0,11340,0,NA,0
292,"Construction","Cargo_Van","Urban",31,11,38,0.624937710585073,0.147454052812548,0,11760,0,NA,0
293,"Construction","Cargo_Van","Suburban",4,16,55,0.956486764363945,0.116882682605274,0,9800,0,NA,0
294,"Healthcare","Box_Truck","Rural",29,12,52,0.623078662902117,0.0653970903008804,0,9240,0,NA,0
295,"Professional","Cargo_Van","Suburban",35,21,67,0.93925529718399,0.0821848385035992,0,6300,0,NA,0
296,"Professional","Light_Truck","Suburban",27,6,61,0.876558319781907,0.0646111137511244,0,5670,0,NA,0
297,"Healthcare","Light_Truck","Urban",29,25,52,0.544972341274843,0.0787948259632231,0,8316,0,NA,0
298,"Construction","Cargo_Van","Urban",33,34,46,0.623774119769223,0.149612222626648,0,11760,0,NA,0
299,"Construction","Light_Truck","Urban",33,10,67,0.551113613764755,0.118966140235329,0,10584,0,NA,0
300,"Professional","Delivery_Truck","Suburban",39,31,58,0.948628079146147,0.111359450210966,0,8190,0,NA,0
301,"Professional","Light_Truck","Suburban",43,11,66,0.518480956437998,0.0434435193399398,0,5670,0,NA,0
302,"Construction","Delivery_Truck","Suburban",16,26,38,0.710861526313238,0.127343733823753,0,12740,0,NA,0
303,"Professional","Cargo_Van","Rural",2,15,44,0.612602765671909,0.0276161326764896,0,5040,0,NA,0
304,"Professional","Box_Truck","Urban",15,29,40,0.799475181265734,0.123398994228366,0,11340,0,NA,0
305,"Retail","Delivery_Truck","Suburban",33,39,60,0.63149126060307,0.100975452570431,0,9100,0,NA,0
306,"Retail","Cargo_Van","Urban",29,35,34,0.695607183035463,0.12416588217183,0,8400,0,NA,0
307,"Construction","Light_Truck","Urban",2,38,67,0.62566965224687,0.10102062205178,0,10584,0,NA,0
308,"Construction","Light_Truck","Urban",46,27,51,0.566249229945242,0.13515236620333,0,10584,0,NA,0
309,"Retail","Cargo_Van","Suburban",28,9,68,0.95424409408588,0.112600803102134,0,7000,0,NA,0
310,"Retail","Cargo_Van","Urban",45,13,38,0.9311859596055,0.188565156820114,0,8400,0,NA,0
311,"Logistics","Light_Truck","Suburban",16,10,60,0.79118258797098,0.105670346449404,0,9450,0,NA,0
312,"Retail","Light_Truck","Urban",22,20,45,0.860266387928277,0.130072277854756,1,7560,16731.4438923996,16731.4438923996,19449.1428785132
313,"Professional","Box_Truck","Urban",17,29,24,0.935037592658773,0.147072062949298,0,11340,0,NA,0
314,"Construction","Delivery_Truck","Rural",37,27,55,0.591177990660071,0.0888191724947598,0,10192,0,NA,0
315,"Logistics","Box_Truck","Rural",18,2,57,0.834145816043019,0.12360039043799,0,12600,0,NA,0
316,"Professional","Light_Truck","Urban",30,19,26,0.777588400989771,0.08817852467224,0,6804,0,NA,0
317,"Professional","Cargo_Van","Suburban",21,3,27,0.782115269103087,0.0607703564093099,0,6300,0,NA,0
318,"Construction","Box_Truck","Urban",26,37,68,0.589980968856253,0.186835173217398,0,17640,0,NA,0
319,"Logistics","Cargo_Van","Suburban",34,22,57,0.686998798511922,0.11926299142167,0,10500,0,NA,0
320,"Healthcare","Delivery_Truck","Urban",46,33,39,0.515193484839983,0.122966380961607,0,12012,0,NA,0
321,"Healthcare","Box_Truck","Urban",26,10,59,0.710148514481261,0.155692960314872,0,13860,0,NA,0
322,"Logistics","Light_Truck","Suburban",14,33,37,0.874673707643524,0.114617242649607,0,9450,0,NA,0
323,"Construction","Light_Truck","Urban",36,38,56,0.792151723406278,0.17516851059683,0,10584,0,NA,0
324,"Professional","Light_Truck","Urban",50,8,66,0.854827310889959,0.113093653230742,0,6804,0,NA,0
325,"Construction","Cargo_Van","Urban",34,38,59,0.955366746755317,0.231007679365436,0,11760,0,NA,0
326,"Construction","Delivery_Truck","Rural",47,33,24,0.691645788610913,0.112095724605959,0,10192,0,NA,0
327,"Healthcare","Delivery_Truck","Suburban",34,10,28,0.987964309402741,0.14333386200815,0,10010,0,NA,0
328,"Construction","Box_Truck","Suburban",39,24,25,0.848688097205013,0.199254991461793,0,14700,0,NA,0
329,"Logistics","Cargo_Van","Suburban",5,21,29,0.855127393384464,0.113731943320134,0,10500,0,NA,0
330,"Healthcare","Light_Truck","Suburban",37,6,34,0.804177988437004,0.0827257896705147,0,6930,0,NA,0
331,"Retail","Light_Truck","Urban",33,36,21,0.596864441875368,0.0991093405734049,0,7560,0,NA,0
332,"Logistics","Box_Truck","Urban",28,16,37,0.846963331568986,0.293828518987913,1,18900,23383.8004477188,23383.8004477188,27608.9879881821
333,"Professional","Cargo_Van","Suburban",39,13,70,0.742804379435256,0.0670752354630036,1,6300,1265.38533016428,1265.38533016428,1703.52432645367
334,"Professional","Light_Truck","Urban",10,38,68,0.623787368414924,0.0589479063152103,0,6804,0,NA,0
335,"Logistics","Light_Truck","Suburban",30,31,26,0.796887929667719,0.120489454965759,0,9450,0,NA,0
336,"Retail","Light_Truck","Urban",24,9,31,0.542478678398766,0.08348746860557,0,7560,0,NA,0
337,"Professional","Box_Truck","Rural",18,23,58,0.790370358736254,0.0585569591380516,0,7560,0,NA,0
338,"Retail","Cargo_Van","Urban",26,9,36,0.620000633527525,0.107880110233789,0,8400,0,NA,0
339,"Retail","Light_Truck","Rural",30,26,45,0.500249346718192,0.0378188506118953,0,5040,0,NA,0
340,"Healthcare","Light_Truck","Urban",50,19,41,0.992684627068229,0.168855655064306,0,8316,0,NA,0
341,"Logistics","Delivery_Truck","Suburban",16,29,22,0.99461774865631,0.191881656070775,0,13650,0,NA,0
342,"Construction","Box_Truck","Urban",41,13,21,0.68878160067834,0.246328963850595,0,17640,0,NA,0
343,"Retail","Cargo_Van","Urban",34,27,51,0.993477644049563,0.184786841793219,0,8400,0,NA,0
344,"Construction","Delivery_Truck","Suburban",31,25,56,0.947825436829589,0.193820823577283,0,12740,0,NA,0
345,"Retail","Box_Truck","Urban",29,18,35,0.750443384051323,0.187535801674426,0,12600,0,NA,0
346,"Logistics","Light_Truck","Suburban",10,26,35,0.965658430592157,0.121672962254612,0,9450,0,NA,0
347,"Healthcare","Delivery_Truck","Urban",36,10,34,0.54559240792878,0.120646849165291,0,12012,0,NA,0
348,"Logistics","Delivery_Truck","Urban",3,7,32,0.793624303885736,0.201493274513549,1,16380,9378.02937533613,9378.02937533613,11816.7114205292
349,"Construction","Light_Truck","Rural",32,13,67,0.761438321438618,0.0760813942015038,0,7056,0,NA,0
350,"Retail","Light_Truck","Rural",33,15,30,0.651594948256388,0.0504920925403875,0,5040,0,NA,0
351,"Construction","Cargo_Van","Urban",2,19,36,0.741181643097661,0.13296798677172,0,11760,0,NA,0
352,"Healthcare","Cargo_Van","Urban",29,30,27,0.748855578713119,0.120303648720263,0,9240,0,NA,0
353,"Retail","Cargo_Van","Urban",32,30,65,0.923076074104756,0.16892292156117,0,8400,0,NA,0
354,"Construction","Cargo_Van","Rural",40,2,26,0.85828804934863,0.101535476237943,0,7840,0,NA,0
355,"Retail","Cargo_Van","Rural",2,31,64,0.892479288391769,0.0574756661724299,0,5600,0,NA,0
356,"Healthcare","Cargo_Van","Urban",22,29,57,0.535623274743557,0.0809862391412258,0,9240,0,NA,0
357,"Professional","Cargo_Van","Rural",46,28,35,0.814786826260388,0.0542973941019922,0,5040,0,NA,0
358,"Logistics","Light_Truck","Suburban",41,17,29,0.681837243027985,0.112544055334199,0,9450,0,NA,0
359,"Logistics","Cargo_Van","Suburban",29,12,25,0.53956228075549,0.0898910759738646,0,10500,0,NA,0
360,"Professional","Box_Truck","Urban",7,23,48,0.888225191854872,0.126652030106586,0,11340,0,NA,0
361,"Construction","Cargo_Van","Suburban",48,40,24,0.996497705229558,0.178771688318183,0,9800,0,NA,0
362,"Construction","Light_Truck","Urban",49,10,55,0.587685644859448,0.143362974635238,0,10584,0,NA,0
363,"Healthcare","Delivery_Truck","Urban",47,5,38,0.518886424833909,0.124758457554941,0,12012,0,NA,0
364,"Logistics","Light_Truck","Urban",21,29,53,0.844360035844147,0.177138291919744,0,11340,0,NA,0
365,"Logistics","Cargo_Van","Suburban",49,8,63,0.717333229491487,0.139593046459043,0,10500,0,NA,0
366,"Professional","Light_Truck","Suburban",12,14,69,0.557291813543998,0.0358115719383373,0,5670,0,NA,0
367,"Construction","Light_Truck","Urban",44,9,58,0.752821472822689,0.177041025763712,1,10584,12903.7308650129,12903.7308650129,17140.4925747277
368,"Construction","Cargo_Van","Urban",14,18,68,0.527721593854949,0.107021939233784,0,11760,0,NA,0
369,"Logistics","Cargo_Van","Urban",21,34,53,0.716909564915113,0.167111619581713,0,12600,0,NA,0
370,"Retail","Light_Truck","Suburban",50,6,24,0.643164324108511,0.0810387048376724,0,6300,0,NA,0
371,"Logistics","Light_Truck","Urban",40,21,40,0.723987560137175,0.177883743525704,0,11340,0,NA,0
372,"Logistics","Light_Truck","Urban",24,8,52,0.767387233558111,0.165341253342431,1,11340,47260.6359381884,47260.6359381884,61586.4245213685
373,"Healthcare","Delivery_Truck","Urban",3,36,35,0.514397362829186,0.0839573655741656,0,12012,0,NA,0
374,"Retail","Cargo_Van","Urban",5,20,39,0.639415298704989,0.091116680065461,0,8400,0,NA,0
375,"Retail","Light_Truck","Urban",10,33,30,0.735445018624887,0.0992850775143597,0,7560,0,NA,0
376,"Healthcare","Light_Truck","Suburban",46,11,32,0.541606807615608,0.0596634059269354,0,6930,0,NA,0
377,"Professional","Light_Truck","Rural",47,20,41,0.934582860558294,0.0564646926863504,0,4536,0,NA,0
378,"Construction","Cargo_Van","Urban",43,28,62,0.719520337530412,0.186607599538512,0,11760,0,NA,0
379,"Logistics","Cargo_Van","Urban",23,19,22,0.915303590707481,0.217201542074885,0,12600,0,NA,0
380,"Healthcare","Cargo_Van","Urban",23,25,69,0.728926918120123,0.111197801359225,0,9240,0,NA,0
381,"Retail","Delivery_Truck","Urban",7,16,69,0.556937220622785,0.1053446752808,0,10920,0,NA,0
382,"Professional","Delivery_Truck","Urban",27,19,50,0.697594845434651,0.111409384790141,1,9828,16802.4542046812,16802.4542046812,24086.2648493512
383,"Logistics","Cargo_Van","Urban",10,28,28,0.945598814752884,0.198575751098106,1,12600,2022.86856314126,2022.86856314126,2139.24608574081
384,"Professional","Box_Truck","Urban",11,12,25,0.926197088439949,0.137512481720679,0,11340,0,NA,0
385,"Retail","Box_Truck","Urban",23,5,30,0.91630619391799,0.217439459816739,0,12600,0,NA,0
386,"Healthcare","Light_Truck","Suburban",19,23,55,0.56519423041027,0.0499009986029228,0,6930,0,NA,0
387,"Construction","Delivery_Truck","Suburban",12,7,63,0.835231509874575,0.143977207672179,0,12740,0,NA,0
388,"Logistics","Delivery_Truck","Rural",16,2,69,0.801697466638871,0.10826443268478,0,10920,0,NA,0
389,"Construction","Light_Truck","Urban",9,19,22,0.553004193818197,0.0960817136549426,0,10584,0,NA,0
390,"Construction","Delivery_Truck","Urban",20,3,34,0.606071471469477,0.169003029819264,0,15288,0,NA,0
391,"Healthcare","Delivery_Truck","Urban",16,32,26,0.582028282922693,0.108274721472109,0,12012,0,NA,0
392,"Logistics","Light_Truck","Suburban",11,9,47,0.982312838779762,0.125009131863113,0,9450,0,NA,0
393,"Professional","Light_Truck","Suburban",48,10,61,0.839131804415956,0.0729541190759232,0,5670,0,NA,0
394,"Professional","Cargo_Van","Suburban",32,35,46,0.614686524262652,0.0524942291720305,0,6300,0,NA,0
395,"Construction","Delivery_Truck","Suburban",38,22,56,0.69205964950379,0.14970634338066,0,12740,0,NA,0
396,"Construction","Delivery_Truck","Urban",43,5,58,0.989374959375709,0.333572714428317,0,15288,0,NA,0
397,"Logistics","Delivery_Truck","Rural",7,12,38,0.557502411073074,0.0688950329555883,0,10920,0,NA,0
398,"Construction","Box_Truck","Urban",29,25,32,0.69374729890842,0.225377684996378,0,17640,0,NA,0
399,"Construction","Cargo_Van","Suburban",33,35,54,0.92090754956007,0.147253117174655,0,9800,0,NA,0
400,"Healthcare","Light_Truck","Rural",16,20,65,0.501045674202032,0.0301138471108906,0,5544,0,NA,0
401,"Healthcare","Delivery_Truck","Rural",19,39,48,0.506586162257008,0.0452234532908454,0,8008,0,NA,0
402,"Construction","Cargo_Van","Urban",25,8,56,0.51311654492747,0.115066385199985,0,11760,0,NA,0
403,"Healthcare","Light_Truck","Urban",35,6,60,0.735411372850649,0.111690602251692,0,8316,0,NA,0
404,"Retail","Light_Truck","Urban",34,20,60,0.854009443079121,0.142961180771445,0,7560,0,NA,0
405,"Logistics","Delivery_Truck","Rural",22,16,47,0.878602724871598,0.125366065606479,0,10920,0,NA,0
406,"Logistics","Cargo_Van","Suburban",21,17,64,0.904514946159907,0.14056162263325,0,10500,0,NA,0
407,"Professional","Light_Truck","Suburban",50,26,65,0.728386718314141,0.0642437085553072,0,5670,0,NA,0
408,"Construction","Delivery_Truck","Urban",31,40,39,0.722634205711074,0.221657203088786,0,15288,0,NA,0
409,"Logistics","Light_Truck","Urban",13,12,45,0.504996314644814,0.0983076325719059,0,11340,0,NA,0
410,"Professional","Cargo_Van","Suburban",21,11,52,0.962109641521238,0.0747559191462002,0,6300,0,NA,0
411,"Logistics","Cargo_Van","Suburban",42,4,34,0.540197748458013,0.0998285439150408,0,10500,0,NA,0
412,"Professional","Delivery_Truck","Suburban",32,27,23,0.962974260328338,0.106909402381652,0,8190,0,NA,0
413,"Construction","Light_Truck","Suburban",44,22,48,0.89702393009793,0.140635411760754,0,8820,0,NA,0
414,"Retail","Light_Truck","Urban",2,35,60,0.505738220294006,0.0628126869605156,0,7560,0,NA,0
415,"Logistics","Light_Truck","Rural",41,13,48,0.920299330726266,0.106333225270774,0,7560,0,NA,0
416,"Construction","Delivery_Truck","Rural",39,23,45,0.914300968404859,0.13952872788536,1,10192,7300.20497174591,7300.20497174591,7984.46597347726
417,"Healthcare","Light_Truck","Rural",42,25,48,0.796750664012507,0.0596320066973521,0,5544,0,NA,0
418,"Logistics","Cargo_Van","Urban",19,10,56,0.777589190052822,0.177990165603091,0,12600,0,NA,0
419,"Retail","Box_Truck","Urban",29,22,64,0.953520320937969,0.238284728202398,1,12600,7538.96326672126,7538.96326672126,7906.45264833502
420,"Construction","Cargo_Van","Urban",28,24,31,0.654929851647466,0.150699358864082,0,11760,0,NA,0
421,"Retail","Light_Truck","Suburban",34,32,58,0.845805638702586,0.0943919092792087,0,6300,0,NA,0
422,"Retail","Cargo_Van","Suburban",44,38,28,0.624727968941443,0.0837135478381533,0,7000,0,NA,0
423,"Retail","Cargo_Van","Suburban",15,5,62,0.68817917117849,0.0722588129737415,0,7000,0,NA,0
424,"Logistics","Cargo_Van","Suburban",48,11,67,0.737268633442,0.142440299980994,0,10500,0,NA,0
425,"Healthcare","Light_Truck","Urban",20,14,22,0.691079417942092,0.0923627642079606,0,8316,0,NA,0
426,"Retail","Cargo_Van","Suburban",34,22,62,0.925037417910062,0.114704639820848,0,7000,0,NA,0
427,"Logistics","Cargo_Van","Suburban",42,5,43,0.800262691336684,0.147888545359019,0,10500,0,NA,0
428,"Logistics","Delivery_Truck","Suburban",11,13,49,0.560524972504936,0.103035700445857,0,13650,0,NA,0
